6.8	0.33404	0.6232	0.04273	3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.85	0.32155	0.63262	0.04583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.9	0.30373	0.64482	0.05142	3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.95	0.30183	0.64007	0.05807	3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.29686	0.63764	0.06549	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.05	0.28841	0.63659	0.07497	3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.1	0.28194	0.63478	0.08321	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.15	0.26965	0.63976	0.09055	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.2	0.25464	0.64314	0.10218	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.25	0.24028	0.64926	0.11032	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.3	0.22023	0.66158	0.11805	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.35	0.19375	0.68588	0.12027	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.4	0.1664	0.71104	0.12243	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.45	0.13577	0.74219	0.1218	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.5	0.10163	0.77613	0.12199	0.00025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.55	0.0616	0.79908	0.13896	0.00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.6	0.05121	0.79112	0.15705	0.00062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.65	0.04094	0.78111	0.17704	0.00091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.7	0.03177	0.75751	0.20954	0.00118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.75	0.02256	0.73039	0.24517	0.00188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.8	0.02059	0.72241	0.2547	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.85	0.01824	0.70991	0.26942	0.00243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.9	0.01637	0.69497	0.28581	0.00285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.95	0.01437	0.68636	0.29573	0.00354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0.01262	0.67506	0.30837	0.00395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.05	0.01028	0.6645	0.32079	0.00442	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.1	0.00983	0.6462	0.33853	0.00543	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.15	0.00769	0.63551	0.35128	0.00552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.2	0.00692	0.62287	0.3635	0.0067	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.25	0.00577	0.6081	0.37857	0.00756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.3	0.00517	0.59191	0.3943	0.00862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.35	0.0042	0.58203	0.40445	0.00932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.4	0.00361	0.56739	0.41848	0.01052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.45	0.00363	0.55682	0.42831	0.01124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.5	0.00308	0.54182	0.44181	0.01328	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.55	0.00291	0.53293	0.4497	0.01444	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.6	0.00242	0.52116	0.46093	0.01549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.65	0.00195	0.5094	0.47112	0.01749	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.7	0.00154	0.50061	0.47972	0.01812	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.75	0.00137	0.48684	0.491	0.02078	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.8	0.00133	0.479	0.49761	0.02204	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.85	0.00093	0.46537	0.50956	0.02413	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.9	0.00088	0.45478	0.51986	0.02446	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.95	0.00064	0.44545	0.52681	0.02707	3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0.00062	0.43544	0.53445	0.02944	5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.05	0.00062	0.42238	0.54439	0.03257	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.1	0.00037	0.41597	0.54964	0.03397	5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.15	0.00029	0.40562	0.5578	0.03627	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.2	0.00028	0.39304	0.5678	0.03882	6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.25	0.00026	0.3822	0.57461	0.04284	9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.3	0.00027	0.37358	0.58144	0.04461	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.35	0.00016	0.36275	0.58783	0.04912	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.4	0.00014	0.35359	0.59511	0.05106	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.45	8e-05	0.3424	0.6029	0.0545	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.5	0.00014	0.33532	0.60649	0.0579	0.00015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.55	6e-05	0.32408	0.61382	0.06186	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.6	0.0001	0.31583	0.61857	0.06526	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.65	9e-05	0.30895	0.62183	0.06883	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.7	4e-05	0.29912	0.62813	0.0724	0.00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.75	0	0.29003	0.63136	0.07816	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.8	1e-05	0.28304	0.63547	0.08107	0.00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.85	2e-05	0.27259	0.64004	0.08693	0.00042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.9	3e-05	0.26392	0.64277	0.09277	0.00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.95	0	0.25558	0.64803	0.09572	0.00067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	3e-05	0.24833	0.65051	0.10035	0.00078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.05	0	0.23854	0.65336	0.10724	0.00086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1	1e-05	0.23193	0.65628	0.11068	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.15	0	0.22531	0.65733	0.11636	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.2	0	0.21667	0.66027	0.12198	0.00108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.25	0	0.21088	0.66139	0.12645	0.00128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.3	0	0.20175	0.66233	0.13452	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.35	0	0.19771	0.66341	0.13747	0.0014	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.4	0	0.1867	0.66511	0.14632	0.00187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.45	0	0.18384	0.66203	0.15194	0.00219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.5	0	0.17432	0.66757	0.1558	0.00231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.55	0	0.17142	0.66187	0.1643	0.00241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.6	0	0.16436	0.66342	0.16935	0.00287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.65	0	0.15744	0.66391	0.17599	0.00266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.7	0	0.15162	0.66024	0.18493	0.00321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.75	0	0.14876	0.65761	0.18958	0.00404	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.8	0	0.14011	0.65892	0.19692	0.00405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.85	0	0.13666	0.65436	0.2046	0.00438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.9	0	0.1318	0.65204	0.2113	0.00485	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.95	0	0.12685	0.65053	0.21737	0.00524	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	0.12114	0.64772	0.22533	0.00581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.05	0	0.11679	0.64588	0.23118	0.00613	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.1	0	0.11007	0.64427	0.23915	0.0065	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.15	0	0.10604	0.63791	0.24822	0.0078	3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.2	0	0.10359	0.63089	0.25745	0.00806	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.25	0	0.09847	0.63172	0.26098	0.00881	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.3	0	0.0925	0.62714	0.2705	0.00984	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.35	0	0.09099	0.62164	0.27691	0.01043	3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.4	0	0.08647	0.6163	0.28632	0.01086	5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.45	0	0.08299	0.6092	0.29577	0.01198	6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.5	0	0.08003	0.60399	0.30333	0.0126	5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.55	0	0.07607	0.60081	0.30918	0.01393	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.6	0	0.07221	0.59434	0.31896	0.01447	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.65	0	0.06869	0.59232	0.32364	0.01529	6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.7	0	0.0658	0.5848	0.33176	0.01762	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.75	0	0.06316	0.57721	0.34132	0.01827	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.8	0	0.05997	0.57066	0.34948	0.01979	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.85	0	0.05665	0.56597	0.35671	0.02055	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.9	0	0.0545	0.5586	0.36442	0.02236	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.95	0	0.05229	0.55299	0.37168	0.02293	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	0.04984	0.5462	0.37953	0.02434	9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.05	0	0.04674	0.53911	0.38644	0.02758	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.1	0	0.04476	0.53064	0.39638	0.02804	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.15	0	0.04269	0.52359	0.40352	0.03008	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.2	0	0.04085	0.51796	0.40946	0.03159	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.25	0	0.03815	0.50982	0.4178	0.03389	0.00034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.3	0	0.03511	0.50532	0.42411	0.03526	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.35	0	0.03486	0.49809	0.42876	0.03802	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.4	0	0.03295	0.49096	0.43523	0.04056	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.45	0	0.0308	0.48046	0.44562	0.04283	0.00029	0	0	0	0	0	0	0	0	0	0	0	0	0	0
